customerLat,customerLong,intensity
-28.7629920668113,-49.27499226831797,21
-28.75892051649328,-51.47574401649327,2
-28.75351350794273,-52.01516273741686,1
-28.748325046839994,-49.483182534145975,13
-28.730970788547925,-52.841267188979046,7
-28.72908960540212,-51.70430074576316,4
-28.726787252797237,-54.90888849039674,1
-28.712779942008535,-49.36248100537097,2
-28.707950159505703,-51.93015348071435,9
-28.706383164416295,-49.43510060742944,3
-28.70080388355569,-49.40656387717695,4
-28.692420266801093,-49.38370589578162,10
-28.692374718228557,-49.34024683242198,7
-28.685998262631877,-49.38698516305797,9
-28.6818435,-49.38450974999999,6
-28.680422038680614,-49.36995209892042,11
-28.680001204874007,-49.345926043307074,5
-28.67905894959756,-52.16636619316479,3
-28.67404615602646,-49.409246451214905,6
-28.673779235468725,-49.37314563727728,14
-28.672534919023303,-49.36859410189644,6
-28.67012523717567,-49.10734728123141,3
-28.66415840512589,-49.46898557112873,1
-28.6599797110235,-51.74540576836856,1
-28.65899501430988,-49.38958426219532,2
-28.65891732327179,-49.21116169878975,7
-28.657198257543545,-49.42295856761518,3
-28.654018045290577,-52.07844975383709,2
-28.64924117913528,-53.58583383413245,2
-28.64811643932405,-56.01059894796059,18
-28.6479893882828,-53.616872043630565,3
-28.64591621382899,-53.59514022698211,5
-28.644997714736004,-53.60101202888114,12
-28.644456089861247,-49.43169010506909,1
-28.637796465784547,-53.60409081119892,5
-28.637145369606216,-49.49839388073582,3
-28.63235819903258,-51.573247145680746,1
-28.630628274371617,-52.866028687823146,1
-28.63034155538745,-49.40884812058019,4
-28.628697110459715,-53.09667830334719,20
-28.626076760330943,-52.952426226345096,1
-28.62196387455739,-53.62389862391862,3
-28.621531461000867,-49.023995719014565,2
-28.599674794891307,-51.78893967854048,3
-28.595032995204008,-49.319683039584966,4
-28.577118756379143,-53.81287365157398,1
-28.567049922213112,-52.85777326890832,1
-28.561720895928712,-52.7462928216082,2
-28.56062215794538,-51.97692513057248,7
-28.544618175464237,-49.06151957617777,3
-28.54162802491104,-51.69274426564623,1
-28.53130875451151,-52.99192035280185,3
-28.526461585008278,-49.32174954817925,10
-28.52579202913873,-54.145060536445655,1
-28.517094,-50.92322625,21
-28.514978216755537,-53.99252795510896,2
-28.509794783012303,-55.22101061124088,4
-28.50316802722439,-49.461089816923945,1
-28.502363154866973,-51.70792088164341,1
-28.497683999999943,-52.00334449999996,2
-28.495481396815997,-49.02041621230492,4
-28.481289999999944,-49.00400999999994,20
-28.47802628243179,-48.99718340569771,11
-28.474041015115574,-51.84225221062017,1
-28.469550456575604,-48.976829916180975,2
-28.46951928224586,-48.99324969252177,11
-28.460290491638133,-49.024419320745736,9
-28.4595254944111,-52.20408391320524,22
-28.457425460271256,-52.81974698675991,7
-28.451195796978386,-48.9480281963324,5
-28.441292588033853,-48.81048578952161,14
-28.42424999999997,-53.65641999999997,4
-28.41239104550744,-54.96008333012874,15
-28.4025350118421,-52.68974663765165,1
-28.389227656496743,-53.92967622327969,52
-28.38921783052984,-51.84601199170674,2
-28.387547350354083,-49.37383934500704,8
-28.37198645463488,-51.6325589821345,2
-28.36248135474927,-53.24963650974671,2
-28.3596317243752,-54.27050538416504,3
-28.348012329033157,-49.30055430967754,8
-28.347741011530783,-54.50315958196568,1
-28.345142602795917,-51.87692587316699,1
-28.327530882623098,-49.18050954005345,3
-28.32603434263272,-49.06566380829775,6
-28.30640680173214,-54.24076840098552,2
-28.305374056063265,-54.25625160625922,6
-28.302982775967653,-54.26130006953182,19
-28.295275344382283,-53.49959283295684,17
-28.293521367886463,-54.637295352589966,1
-28.291582383859733,-49.933255822992784,9
-28.28944621405989,-52.79412331824494,23
-28.284206765499057,-52.383798137288096,3
-28.28209062869852,-54.27230710850652,7
-28.281003423550747,-54.258283178397335,11
-28.276252933191227,-52.36908671420292,5
-28.27354928978744,-49.16896410025293,20
-28.27168576620111,-52.41537392728977,5
-28.27011852057583,-51.6911609472122,1
-28.26983588040974,-52.39984769135617,2
-28.269554285927235,-52.437539915518336,2
-28.26481430502933,-52.3973923714434,13
-28.263508541001773,-52.457229813095005,1
-28.262298133122105,-49.01626218912277,2
-28.26150826898496,-52.38134157591174,2
-28.26109770117858,-52.40767078126318,7
-28.25662167905971,-53.9976764754348,4
-28.25321226374913,-52.42606977001876,8
-28.25025416550504,-52.41247883497071,5
-28.246010663976687,-52.38356841481704,40
-28.240763676781484,-52.380996013740216,5
-28.238124447645266,-53.769646170631695,2
-28.237518508958857,-52.37959996714663,6
-28.23220745460625,-52.36742007074947,6
-28.226687581354017,-55.05395910608221,1
-28.226596432935995,-52.46750482654652,1
-28.223326405249583,-52.43740020966434,1
-28.21842769786725,-51.53643410117896,13
-28.205663375585356,-53.48296398631301,4
-28.190231258277556,-48.66460352500113,31
-28.18711575398153,-55.63839735433819,1
-28.18632973997035,-49.21966121944679,3
-28.18361904664162,-55.2519742170453,1
-28.173891598417296,-52.03844700775967,2
-28.166286809287776,-48.97853845650907,2
-28.14704544762608,-54.73552046611099,7
-28.14402785743544,-54.56061884042862,2
-28.140568524046284,-49.11591185095567,3
-28.139087999999944,-52.91662849999996,1
-28.13195164761059,-55.02509246672582,5
-28.12866725720165,-54.45910180238341,1
-28.12613030515086,-52.29680270599385,2
-28.12436815432312,-54.894348509744894,1
-28.11886826939795,-52.78288464369865,1
-28.10758843069072,-52.14401943332764,3
-28.071152747663124,-52.01215595312689,9
-28.063727263710284,-52.67801533458862,1
-28.060232163542725,-53.070886405739984,4
-28.05694650926311,-51.85682112039228,2
-28.0545165,-51.18815475,1
-28.038920678369895,-49.12433449011333,3
-28.03172040884407,-48.62388672140172,22
-28.03016093631711,-54.93822480364432,2
-28.02821551115596,-54.35087038660696,10
-28.026570489681287,-54.54638651031871,1
-27.995007555908952,-52.98039893246078,1
-27.99110094793968,-54.84605581154811,2
-27.99020255413033,-49.58422230854364,3
-27.978924139961784,-52.2585137822678,3
-27.962987017603908,-48.67050566252546,2
-27.953797243257792,-52.02964105736787,1
-27.95204612583121,-54.75314474676317,1
-27.94764846190372,-51.81353672309405,6
-27.943647471553252,-52.924767349144965,5
-27.93682246647463,-52.42671526329557,1
-27.935255999999946,-51.66425149999996,1
-27.92141153807188,-53.9422010254883,1
-27.918713999999945,-53.11694149999997,2
-27.91795638639281,-52.26058721336962,5
-27.909599359484886,-49.13261919315861,2
-27.90472170174092,-55.13510240991884,5
-27.900181501862612,-48.929463009869366,1
-27.890224444772645,-53.30591654790965,16
-27.88593775135477,-52.22831021378536,8
-27.881013998725752,-54.470745911081096,1
-27.87720630492272,-54.48236728205352,1
-27.874708821688778,-54.4925497092881,1
-27.868149969438303,-54.43965039677959,1
-27.862017068560547,-49.780863976474926,1
-27.85871614928,-52.300402732656885,1
-27.856125327438573,-54.45671549203492,6
-27.855757535796112,-54.44738121480089,8
-27.852707334577502,-55.01796463816312,1
-27.850916104432653,-53.77641671760855,8
-27.84637732646714,-48.58924800079264,1
-27.844038,-54.47366999999999,3
-27.837332612268444,-50.33639527171219,2
-27.835897547319536,-50.31498267346643,2
-27.83050585567545,-50.32859813849615,10
-27.82856114642677,-54.05627715056851,1
-27.826542502914187,-50.30579129003406,4
-27.82214624923539,-50.34177358422306,6
-27.82154173563384,-51.82636986780994,1
-27.81812901165676,-50.31504228420568,10
-27.81568867055225,-50.33589889924407,10
-27.81562109697292,-54.66923595165062,7
-27.810660101304173,-50.34879360421837,4
-27.80830141993188,-50.31892758549245,7
-27.807024551762936,-50.31439284387447,10
-27.805941230913533,-50.36798925284209,3
-27.80074660444224,-50.29979761692014,7
-27.798802210257072,-49.487725593260976,1
-27.797601266099058,-50.2928678370159,4
-27.79693973078827,-50.8741195091567,1
-27.7960229686364,-50.280801448929545,1
-27.79200649157036,-50.33499116363635,2
-27.790397402496748,-48.55979090125236,8
-27.783656327360223,-52.8078324850087,6
-27.78137386011885,-48.52971612447347,3
-27.777300401610013,-50.304583540106165,1
-27.772125357679496,-51.59681239628196,5
-27.74673754440589,-54.48315434123769,2
-27.74183035338775,-48.63570502072188,4
-27.73202948631604,-52.99647079141222,1
-27.729372911015968,-52.537491045681705,1
-27.72629148195702,-54.12735888843683,1
-27.71885197126028,-52.62608527511285,6
-27.713180999999945,-54.26528299999997,12
-27.712310029141904,-48.50495403234456,8
-27.70997649068157,-53.96247033037334,1
-27.701350555128187,-49.33459795584936,2
-27.69722350739536,-52.055877900089214,2
-27.695363785630786,-48.824898256913805,1
-27.688010028631528,-51.12997927501305,5
-27.68775442656832,-48.48827427364544,22
-27.68723126004833,-48.78064877201771,11
-27.68485354690382,-48.55820629045023,3
-27.68138596641469,-48.51067398225506,5
-27.677575413466325,-53.8052314690834,2
-27.67623669724828,-51.45915574192975,2
-27.676190142586574,-48.63760744853509,5
-27.675399941807463,-48.68445574523188,15
-27.67010614993153,-49.01339877340572,2
-27.66847536596352,-53.63937265847711,3
-27.666286906608608,-48.65481338508792,12
-27.664008013835723,-50.58283765940262,3
-27.65865555794589,-53.31731987682539,1
-27.657942974393432,-54.43575841872296,3
-27.65750342315629,-52.27005072567331,2
-27.653793574869443,-48.67077198860317,5
-27.651375007161093,-52.28848553959546,3
-27.65048348104696,-54.1253030361098,1
-27.649503568367617,-52.30329032453772,2
-27.649291379133214,-48.52180222785512,10
-27.64441001566128,-48.47653363335797,10
-27.644251723889,-52.23220379891902,1
-27.643750486510744,-52.29607977132165,4
-27.64301988374891,-48.6725565749633,24
-27.641798287264105,-52.26214115404806,5
-27.640472922992824,-48.71401842605415,6
-27.637027131665025,-51.805118192723775,3
-27.63476848098565,-52.28029411864509,32
-27.634082073009672,-51.332803224299,2
-27.631672869774285,-52.28768561981151,4
-27.629151734056546,-52.248574632425616,3
-27.62886127396641,-48.66213201369509,9
-27.625926604766622,-48.48014656036129,17
-27.623801411846078,-48.67428578001718,9
-27.62150704604186,-48.638515641286425,10
-27.620338197759114,-52.37996726901383,2
-27.61752312265431,-48.62818614385562,11
-27.61586773619327,-54.31070990694841,7
-27.615683275030417,-48.58766573385637,17
-27.612901001115706,-48.5439167605234,1
-27.612545793229646,-51.02269606144874,1
-27.61033695403959,-48.64766592069694,17
-27.609381931838456,-48.52161978907573,21
-27.608636603534794,-53.16376899779075,1
-27.60753508826243,-48.537684624329245,9
-27.60731306466045,-48.59058002775691,17
-27.60066334139297,-48.51412134485542,17
-27.60049930552644,-53.07653326248865,1
-27.59986895857613,-48.61160100033628,27
-27.59598577448037,-48.54618547457063,25
-27.595379158751264,-48.55382695683541,28
-27.594535616886628,-48.6167263916482,9
-27.592978505193035,-48.43589647774464,2
-27.59186031447276,-48.54902548765073,37
-27.59180946782637,-48.62298221074738,5
-27.591715047463765,-48.506655980581606,5
-27.590329257833734,-48.52015089439666,31
-27.58917099140166,-48.579840372323886,12
-27.58902112461769,-48.598946219401,18
-27.588803792283805,-48.69266462072365,1
-27.58808357580473,-49.54839526344868,1
-27.58657286234056,-48.578813680679794,24
-27.586488478573195,-48.610576008298985,21
-27.586162631461903,-52.09106111682944,3
-27.58579602024569,-48.98403659704282,1
-27.58544951917462,-48.713839329929165,3
-27.584377645787185,-50.3650947867766,11
-27.58405028223308,-50.16019048698978,3
-27.582279610883464,-48.58985233291018,7
-27.58046831585774,-48.54149042867444,25
-27.57865911904912,-48.50709600207745,40
-27.576619500608015,-48.61693708192752,19
-27.57584828418084,-48.67614001749309,7
-27.569150557655234,-48.6325951744031,2
-27.568918660944803,-48.6332460149761,16
-27.568343032183098,-48.790032677429565,2
-27.565780755198364,-51.670727674312126,1
-27.56286496596024,-52.52180500325776,3
-27.562633674958704,-48.63782800645296,12
-27.5558008016528,-48.51133868720928,6
-27.543786658615705,-48.62567962615467,7
-27.541774322739933,-48.524876521904254,10
-27.536913214854422,-48.50901793197551,16
-27.531533999999947,-52.88902099999996,4
-27.523776127748366,-48.65743786004288,6
-27.5225742489226,-48.76299047519584,2
-27.50683222398425,-49.28717864145742,1
-27.504946607683166,-54.49098696611747,1
-27.50303152475152,-50.12361082120724,5
-27.499977003429365,-52.15178454768994,3
-27.49902255300877,-54.108769770932575,2
-27.49474983154892,-48.66211063380134,1
-27.49432999699404,-48.66242401404204,13
-27.4922178124458,-49.41980753518701,4
-27.490138109537263,-48.53100600075863,2
-27.489171862543643,-53.68513919043854,1
-27.482571511541188,-48.40972136081135,13
-27.47797299013989,-53.40706160202716,2
-27.474568158201382,-53.16960588758754,2
-27.471347271855308,-48.66254250683506,2
-27.46723708472355,-49.6569309939645,5
-27.457772632586583,-53.93605109037768,11
-27.45634052585584,-51.55387689277025,2
-27.45347922814357,-48.45176086940968,6
-27.44750424718865,-48.39733340340489,43
-27.44443980953325,-52.91782514619106,1
-27.442080754371283,-48.48344901581171,10
-27.4340091145216,-53.96116798493659,1
-27.42864592363426,-48.45905918284473,17
-27.42517433269942,-48.426350651572776,10
-27.4212965648172,-49.78344578639111,1
-27.42076320667784,-52.67418761142168,1
-27.418399801872027,-51.77096945329615,5
-27.416852498627023,-49.6005942135774,15
-27.40990226612165,-52.41469901542163,1
-27.404145037174736,-51.77644290831424,2
-27.403062004188214,-51.22967409631809,14
-27.398771340976307,-54.08502686171944,1
-27.397383252819324,-53.46656132983399,1
-27.39631662331496,-49.833659258708046,1
-27.394720843146818,-52.30114616361225,1
-27.394458164160213,-52.57078732797514,2
-27.386544662442343,-52.4536237320188,1
-27.377327999999945,-48.577062499999954,3
-27.376096118250835,-51.59534294949204,10
-27.373467553496027,-52.77324382923828,2
-27.37302039403271,-53.16733955629038,2
-27.3715116534906,-53.7522099642006,3
-27.370514774407,-51.90160130155491,2
-27.3693645268089,-53.493846554246886,1
-27.355516828844653,-53.55674486170852,5
-27.35547089700958,-53.40427015016742,14
-27.354868380485,-52.14572630975749,1
-27.329046383432036,-51.60118442849723,1
-27.327018524192564,-53.055681397580734,3
-27.316917000000004,-49.636795500000005,2
-27.304967891544614,-52.84197539853551,1
-27.301443515768103,-49.792025328947446,4
-27.29777413959937,-48.860880726550846,10
-27.29179483303176,-48.92815174969478,6
-27.288614821408185,-50.57696646191445,20
-27.28138740530753,-49.38954219571787,1
-27.275085,-52.33922369343495,3
-27.264888475478536,-48.77091437737793,4
-27.264562930274323,-49.71090723372474,2
-27.25430420503072,-49.9284599962938,3
-27.252211025507226,-52.49891484693896,1
-27.25215739922784,-53.031787250701946,1
-27.248751508481,-52.018287014538856,4
-27.243439526955736,-52.03765778699477,4
-27.24221860856959,-51.95274523612796,2
-27.241979680744656,-52.041865129068654,2
-27.24191068154528,-48.61743425899997,30
-27.23087744199508,-49.73043032302249,5
-27.22952772658081,-51.99198463955511,5
-27.228495207129352,-52.05339553756219,5
-27.227305885654083,-49.64789177350121,3
-27.22653060850951,-52.02147812014162,13
-27.22083994710839,-51.81102224706286,1
-27.219789026092812,-49.643018169762,5
-27.219406079575243,-52.038646085529074,3
-27.218980466558925,-49.65040322964413,6
-27.211807695727405,-52.0209908478637,6
-27.20981137280685,-49.63292048422235,14
-27.20163932194593,-49.65371045031453,4
-27.199110666390222,-49.07334536161303,2
-27.19821574297093,-53.25564942287676,2
